id,latitude,longitude,year,month,day,minute,weekday
597805d5cb17471ac05735aa,-23.5691837,-46.6456434,2017,7,25,22,1
597805d5cb17471ac05735ac,-23.5691837,-46.6456434,2017,7,25,23,1
597805d5cb17471ac05735af,-23.5659878,-46.6489709,2017,7,25,24,1
597805d5cb17471ac05735b2,-23.5659878,-46.6489709,2017,7,25,24,1
597805d5cb17471ac05735b5,-23.5659883,-46.6489992,2017,7,25,25,1
597805d5cb17471ac05735b8,-23.5659883,-46.6489992,2017,7,25,25,1
597805d5cb17471ac05735ba,-23.5659883,-46.6489992,2017,7,25,26,1
597805d5cb17471ac05735bc,-23.5691837,-46.6456434,2017,7,25,26,1
597805d5cb17471ac05735be,-23.5691837,-46.6456434,2017,7,25,27,1
597805d5cb17471ac05735bf,-23.565415,-46.6503717,2017,7,25,27,1
597805d5cb17471ac05735c2,-23.565415,-46.6503717,2017,7,25,27,1
597805d5cb17471ac05735c4,-23.565415,-46.6503717,2017,7,25,28,1
597805d5cb17471ac05735c7,-23.565415,-46.6503717,2017,7,25,28,1
597805d5cb17471ac05735c8,-23.56563,-46.650005,2017,7,25,28,1
597805d5cb17471ac05735cb,-23.56563,-46.650005,2017,7,25,28,1
597805d5cb17471ac05735cc,-23.5657017,-46.6499283,2017,7,25,29,1
597805d5cb17471ac05735cf,-23.5657017,-46.6499283,2017,7,25,29,1
597805d5cb17471ac05735d1,-23.5653583,-46.6505133,2017,7,25,30,1
597805d5cb17471ac05735d2,-23.56545,-46.6504133,2017,7,25,30,1
597805d5cb17471ac05735d5,-23.5655317,-46.650285,2017,7,25,31,1
597805d5cb17471ac05735d7,-23.5654667,-46.6503867,2017,7,25,31,1
597805d5cb17471ac05735d9,-23.56563,-46.6501517,2017,7,25,32,1
597805d5cb17471ac05735db,-23.5656583,-46.6500917,2017,7,25,32,1
597805d5cb17471ac05735dd,-23.5656667,-46.6500933,2017,7,25,33,1
597805d5cb17471ac05735e4,-23.5656667,-46.6500933,2017,7,25,34,1
597805d5cb17471ac05735e1,-23.566644814285713,-46.64844434285714,2017,7,25,34,1
597805d5cb17471ac05735e6,-23.56606,-46.6494,2017,7,25,34,1
597805d5cb17471ac05735e9,-23.56614,-46.6492383,2017,7,25,35,1
597805d5cb17471ac05735ec,-23.5659533,-46.6495983,2017,7,25,35,1
597805d5cb17471ac05735ef,-23.565905,-46.6496767,2017,7,25,36,1
597805d5cb17471ac05735f2,-23.5662667,-46.6489767,2017,7,25,36,1
597805d5cb17471ac05735f5,-23.5662533,-46.6489967,2017,7,25,37,1
597805d5cb17471ac05735f8,-23.5661417,-46.649235,2017,7,25,37,1
597805d5cb17471ac05735fb,-23.5660083,-46.6495317,2017,7,25,38,1
597805d5cb17471ac05735fe,-23.5663333,-46.6488483,2017,7,25,38,1
597805d5cb17471ac0573601,-23.5662767,-46.6489933,2017,7,25,39,1
597805d5cb17471ac0573604,-23.5661417,-46.649285,2017,7,25,39,1
597805d5cb17471ac0573608,-23.5691837,-46.6456434,2017,7,25,44,1
597805d5cb17471ac057360b,-23.5691837,-46.6456434,2017,7,25,45,1
597805d5cb17471ac057360d,-23.566485,-46.6484983,2017,7,25,45,1
597805d5cb17471ac0573610,-23.56651,-46.648435,2017,7,25,46,1
597805d5cb17471ac0573613,-23.566425,-46.6485733,2017,7,25,46,1
597805d5cb17471ac0573616,-23.56634,-46.6487667,2017,7,25,47,1
597805d5cb17471ac0573619,-23.5664417,-46.6488017,2017,7,25,47,1
597805d5cb17471ac057361c,-23.5663517,-46.6488267,2017,7,25,48,1
597805d5cb17471ac057361f,-23.5663517,-46.6488267,2017,7,25,48,1
597805d5cb17471ac0573622,-23.5663517,-46.6488267,2017,7,25,49,1
597805d5cb17471ac0573625,-23.5663833,-46.6488767,2017,7,25,49,1
597805d5cb17471ac0573629,-23.566465,-46.64869,2017,7,25,50,1
597805d5cb17471ac057362b,-23.5663433,-46.6487,2017,7,25,50,1
597805d5cb17471ac0573632,-23.5691837,-46.6456434,2017,7,25,52,1
597805d5cb17471ac057362f,-23.5691837,-46.6456434,2017,7,25,52,1
597805d5cb17471ac0573634,-23.5662983,-46.6486883,2017,7,25,53,1
597805d5cb17471ac0573637,-23.566445,-46.6487183,2017,7,25,53,1
597805d5cb17471ac057363a,-23.5664433,-46.6488317,2017,7,25,54,1
597805d5cb17471ac057363d,-23.5661417,-46.6486467,2017,7,25,54,1
597805d5cb17471ac0573640,-23.5662183,-46.64855,2017,7,25,55,1
597805d5cb17471ac0573643,-23.566455,-46.6483467,2017,7,25,55,1
597805d5cb17471ac0573646,-23.5664433,-46.648535,2017,7,25,56,1
597805d5cb17471ac057364a,-23.566495,-46.6486133,2017,7,25,56,1
597805d5cb17471ac057364c,-23.5667217,-46.648715,2017,7,25,57,1
597805d5cb17471ac057364f,-23.5665317,-46.6487117,2017,7,25,57,1
597805d6cb17471ac0573653,-23.5659878,-46.6489709,2017,7,25,58,1
597814decb17471ac0577131,-23.5691837,-46.6456434,2017,7,26,1,2
597814decb17471ac0577134,-23.5691837,-46.6456434,2017,7,26,2,2
597814decb17471ac0577136,-23.5654867,-46.6480983,2017,7,26,3,2
597814decb17471ac0577139,-23.5654867,-46.6480983,2017,7,26,3,2
597814decb17471ac057713b,-23.5654867,-46.6480983,2017,7,26,4,2
597814decb17471ac057713d,-23.5691837,-46.6456434,2017,7,26,4,2
597814decb17471ac057713f,-23.5691837,-46.6456434,2017,7,26,5,2
597814decb17471ac0577141,-23.5691837,-46.6456434,2017,7,26,5,2
597814decb17471ac0577143,-23.5691837,-46.6456434,2017,7,26,6,2
597814decb17471ac0577145,-23.5691837,-46.6456434,2017,7,26,7,2
597814decb17471ac0577147,-23.5691837,-46.6456434,2017,7,26,7,2
597814decb17471ac0577149,-23.5691837,-46.6456434,2017,7,26,8,2
597814decb17471ac057714b,-23.5691837,-46.6456434,2017,7,26,8,2
597814decb17471ac057714d,-23.5691837,-46.6456434,2017,7,26,9,2
597814decb17471ac057714f,-23.5691837,-46.6456434,2017,7,26,9,2
597814decb17471ac0577151,-23.5691837,-46.6456434,2017,7,26,10,2
597814decb17471ac0577153,-23.5691837,-46.6456434,2017,7,26,10,2
597814decb17471ac0577155,-23.5691837,-46.6456434,2017,7,26,11,2
597814decb17471ac0577158,-23.5691837,-46.6456434,2017,7,26,11,2
597814decb17471ac057715a,-23.5691837,-46.6456434,2017,7,26,12,2
597814decb17471ac057715d,-23.5659878,-46.6489709,2017,7,26,13,2
597814decb17471ac0577160,-23.5659878,-46.6489709,2017,7,26,13,2
597814decb17471ac0577163,-23.5659878,-46.6489709,2017,7,26,14,2
597814decb17471ac0577166,-23.5659878,-46.6489709,2017,7,26,14,2
597814decb17471ac0577169,-23.5659878,-46.6489709,2017,7,26,15,2
597814decb17471ac057716c,-23.5659878,-46.6489709,2017,7,26,15,2
597814decb17471ac057716e,-23.5659878,-46.6489709,2017,7,26,16,2
597814decb17471ac0577170,-23.5691837,-46.6456434,2017,7,26,16,2
597814decb17471ac0577172,-23.5691837,-46.6456434,2017,7,26,17,2
597814decb17471ac0577174,-23.5691837,-46.6456434,2017,7,26,17,2
597814decb17471ac0577176,-23.5691837,-46.6456434,2017,7,26,18,2
597814decb17471ac0577178,-23.5691837,-46.6456434,2017,7,26,18,2
597814decb17471ac057717a,-23.5691837,-46.6456434,2017,7,26,19,2
597814decb17471ac057717c,-23.5691837,-46.6456434,2017,7,26,19,2
597814decb17471ac057717e,-23.5691837,-46.6456434,2017,7,26,20,2
597814decb17471ac0577180,-23.5691837,-46.6456434,2017,7,26,20,2
597814decb17471ac0577182,-23.5691837,-46.6456434,2017,7,26,21,2
597814decb17471ac0577184,-23.5691837,-46.6456434,2017,7,26,22,2
597814decb17471ac0577186,-23.5691837,-46.6456434,2017,7,26,22,2
597814decb17471ac0577188,-23.5691837,-46.6456434,2017,7,26,23,2
597814decb17471ac057718a,-23.5691837,-46.6456434,2017,7,26,23,2
597814decb17471ac057718c,-23.5691837,-46.6456434,2017,7,26,24,2
597814decb17471ac057718e,-23.5691837,-46.6456434,2017,7,26,24,2
597814decb17471ac0577190,-23.5691837,-46.6456434,2017,7,26,25,2
597814decb17471ac0577192,-23.5691837,-46.6456434,2017,7,26,25,2
597814decb17471ac0577194,-23.5691837,-46.6456434,2017,7,26,26,2
597814decb17471ac0577196,-23.5691837,-46.6456434,2017,7,26,26,2
597814decb17471ac0577198,-23.5691837,-46.6456434,2017,7,26,27,2
597814decb17471ac057719a,-23.5691837,-46.6456434,2017,7,26,27,2
597814decb17471ac057719d,-23.5659878,-46.6489709,2017,7,26,28,2
597814decb17471ac05771a0,-23.5659878,-46.6489709,2017,7,26,29,2
597814decb17471ac05771a3,-23.5659878,-46.6489709,2017,7,26,29,2
597814dfcb17471ac05771a6,-23.5659878,-46.6489709,2017,7,26,30,2
597814dfcb17471ac05771a9,-23.5659878,-46.6489709,2017,7,26,30,2
597814dfcb17471ac05771ac,-23.5659878,-46.6489709,2017,7,26,31,2
597814dfcb17471ac05771ae,-23.5659878,-46.6489709,2017,7,26,31,2
597814dfcb17471ac05771b0,-23.5691837,-46.6456434,2017,7,26,32,2
597814dfcb17471ac05771b2,-23.5691837,-46.6456434,2017,7,26,32,2
597814dfcb17471ac05771b4,-23.5691837,-46.6456434,2017,7,26,33,2
597814dfcb17471ac05771b6,-23.5691837,-46.6456434,2017,7,26,33,2
597814dfcb17471ac05771b8,-23.5691837,-46.6456434,2017,7,26,34,2
597814dfcb17471ac05771ba,-23.5691837,-46.6456434,2017,7,26,35,2
597814dfcb17471ac05771bc,-23.5691837,-46.6456434,2017,7,26,35,2
597814dfcb17471ac05771be,-23.5691837,-46.6456434,2017,7,26,36,2
597814dfcb17471ac05771bf,-23.5663933,-46.6489683,2017,7,26,36,2
597814dfcb17471ac05771c2,-23.5663933,-46.6489683,2017,7,26,36,2
597814dfcb17471ac05771c4,-23.5664933,-46.648685,2017,7,26,36,2
597814dfcb17471ac05771c7,-23.5664933,-46.648685,2017,7,26,37,2
597814dfcb17471ac05771c8,-23.5662267,-46.6491017,2017,7,26,37,2
597814dfcb17471ac05771cb,-23.5662267,-46.6491017,2017,7,26,37,2
597814dfcb17471ac05771cc,-23.5662683,-46.64905,2017,7,26,37,2
597814dfcb17471ac05771cf,-23.5662683,-46.64905,2017,7,26,38,2
597814dfcb17471ac05771d1,-23.5663483,-46.649,2017,7,26,38,2
597814dfcb17471ac05771d2,-23.5662967,-46.6490067,2017,7,26,39,2
597814dfcb17471ac05771d5,-23.566475,-46.6489517,2017,7,26,39,2
597814dfcb17471ac05771d7,-23.5663033,-46.6491817,2017,7,26,40,2
597814dfcb17471ac05771d9,-23.5663683,-46.6490733,2017,7,26,40,2
597814dfcb17471ac05771db,-23.5658783,-46.6493667,2017,7,26,41,2
597814dfcb17471ac05771e2,-23.5658783,-46.6493667,2017,7,26,42,2
597814dfcb17471ac05771df,-23.566644814285713,-46.64844434285714,2017,7,26,42,2
597814dfcb17471ac05771e4,-23.5691837,-46.6456434,2017,7,26,42,2
597814dfcb17471ac05771e6,-23.5691837,-46.6456434,2017,7,26,43,2
597814dfcb17471ac05771e9,-23.5659878,-46.6489709,2017,7,26,44,2
597814dfcb17471ac05771ec,-23.5659878,-46.6489709,2017,7,26,45,2
597814dfcb17471ac05771ef,-23.5659878,-46.6489709,2017,7,26,45,2
597814dfcb17471ac05771f2,-23.56616,-46.6488766,2017,7,26,46,2
597814dfcb17471ac05771f5,-23.56616,-46.6488766,2017,7,26,46,2
597814dfcb17471ac05771f8,-23.56616,-46.6488766,2017,7,26,47,2
597814dfcb17471ac05771fa,-23.56616,-46.6488766,2017,7,26,47,2
597814dfcb17471ac05771fc,-23.5691837,-46.6456434,2017,7,26,48,2
597814dfcb17471ac05771fe,-23.5691837,-46.6456434,2017,7,26,48,2
597814dfcb17471ac0577200,-23.5670583,-46.6486217,2017,7,26,48,2
597814dfcb17471ac0577202,-23.5670583,-46.6486217,2017,7,26,49,2
597814dfcb17471ac0577205,-23.5671533,-46.6485467,2017,7,26,49,2
597814dfcb17471ac0577207,-23.5671533,-46.6485467,2017,7,26,49,2
597814dfcb17471ac0577209,-23.5671117,-46.6487167,2017,7,26,49,2
597814dfcb17471ac057720b,-23.5671117,-46.6487167,2017,7,26,50,2
597814dfcb17471ac057720d,-23.5672233,-46.648705,2017,7,26,50,2
597814dfcb17471ac057720f,-23.5672233,-46.648705,2017,7,26,50,2
597814dfcb17471ac0577211,-23.5670983,-46.6488817,2017,7,26,50,2
597814dfcb17471ac0577214,-23.5670983,-46.6488817,2017,7,26,51,2
597814dfcb17471ac0577215,-23.5671033,-46.6488733,2017,7,26,51,2
597814dfcb17471ac0577216,-23.5671033,-46.6488733,2017,7,26,52,2
597814dfcb17471ac0577217,-23.565975,-46.6497,2017,7,26,52,2
597814dfcb17471ac0577219,-23.5665367,-46.6496567,2017,7,26,53,2
597814dfcb17471ac057721b,-23.5665367,-46.6496567,2017,7,26,53,2
597814dfcb17471ac057721d,-23.5665367,-46.6496567,2017,7,26,54,2
597814dfcb17471ac057721f,-23.5691837,-46.6456434,2017,7,26,54,2
597814dfcb17471ac0577221,-23.5691837,-46.6456434,2017,7,26,55,2
597814dfcb17471ac0577223,-23.5691837,-46.6456434,2017,7,26,55,2
597814dfcb17471ac0577225,-23.5691837,-46.6456434,2017,7,26,56,2
597814dfcb17471ac0577227,-23.5691837,-46.6456434,2017,7,26,57,2
597814dfcb17471ac0577229,-23.5691837,-46.6456434,2017,7,26,57,2
597814dfcb17471ac057722b,-23.5691837,-46.6456434,2017,7,26,58,2
597814dfcb17471ac057722d,-23.5691837,-46.6456434,2017,7,26,58,2
597814dfcb17471ac057722f,-23.5691837,-46.6456434,2017,7,26,59,2
597814dfcb17471ac0577231,-23.5659878,-46.6489709,2017,7,26,59,2
597814dfcb17471ac0577234,-23.5659878,-46.6489709,2017,7,26,0,2
597814dfcb17471ac0577237,-23.5659878,-46.6489709,2017,7,26,0,2
597814dfcb17471ac057723a,-23.5659878,-46.6489709,2017,7,26,1,2
597814dfcb17471ac057723d,-23.5659878,-46.6489709,2017,7,26,1,2
597814dfcb17471ac0577240,-23.5659878,-46.6489709,2017,7,26,2,2
597814dfcb17471ac0577243,-23.5659878,-46.6489709,2017,7,26,2,2
597814dfcb17471ac0577246,-23.5659878,-46.6489709,2017,7,26,3,2
597814dfcb17471ac0577249,-23.5659878,-46.6489709,2017,7,26,3,2
597814dfcb17471ac057724c,-23.5667356,-46.6484147,2017,7,26,4,2
59788953cb17471ac057b405,-23.5712588,-46.7087048,2017,7,26,54,2
59788953cb17471ac057b402,-23.5712588,-46.7087048,2017,7,26,54,2
59788953cb17471ac057b407,-23.570905,-46.7093217,2017,7,26,54,2
59788953cb17471ac057b409,-23.5719133,-46.7090183,2017,7,26,55,2
59788953cb17471ac057b40b,-23.5718967,-46.70904,2017,7,26,55,2
59788953cb17471ac057b40d,-23.5717799,-46.709054,2017,7,26,56,2
59788953cb17471ac057b40f,-23.5718217,-46.7090833,2017,7,26,56,2
59788953cb17471ac057b411,-23.5718217,-46.7090833,2017,7,26,57,2
59788953cb17471ac057b413,-23.5718217,-46.7090833,2017,7,26,57,2
59788953cb17471ac057b415,-23.5718217,-46.7090833,2017,7,26,58,2
59788953cb17471ac057b417,-23.5718217,-46.7090833,2017,7,26,58,2
59788953cb17471ac057b41b,-23.5718217,-46.7090833,2017,7,26,59,2
59788953cb17471ac057b41d,-23.5718217,-46.7090833,2017,7,26,59,2
59788953cb17471ac057b41f,-23.5718217,-46.7090833,2017,7,26,0,2
59788953cb17471ac057b428,-23.5697492,-46.7086765,2017,7,26,2,2
59788953cb17471ac057b425,-23.5697492,-46.7086765,2017,7,26,2,2
59788953cb17471ac057b42c,-23.56829,-46.7081867,2017,7,26,2,2
59788953cb17471ac057b42e,-23.5682817,-46.7081983,2017,7,26,3,2
59788953cb17471ac057b431,-23.56745,-46.7075417,2017,7,26,3,2
59788953cb17471ac057b433,-23.5669033,-46.7093372,2017,7,26,3,2
59788953cb17471ac057b436,-23.5660633,-46.710535,2017,7,26,4,2
59788953cb17471ac057b439,-23.5659033,-46.7112437,2017,7,26,4,2
59788954cb17471ac057b43c,-23.5655833,-46.71151,2017,7,26,4,2
59788954cb17471ac057b43f,-23.5655576,-46.7117533,2017,7,26,5,2
59788954cb17471ac057b442,-23.5653767,-46.7120117,2017,7,26,5,2
59788954cb17471ac057b445,-23.5655576,-46.7117533,2017,7,26,5,2
59788954cb17471ac057b448,-23.5630326,-46.7161518,2017,7,26,6,2
59788954cb17471ac057b44b,-23.5618133,-46.7184783,2017,7,26,6,2
59788954cb17471ac057b44e,-23.5605333,-46.7201667,2017,7,26,7,2
59788954cb17471ac057b451,-23.5608917,-46.7209967,2017,7,26,7,2
59788954cb17471ac057b455,-23.5619933,-46.7195517,2017,7,26,8,2
59788954cb17471ac057b458,-23.5625567,-46.7196317,2017,7,26,8,2
59788954cb17471ac057b45a,-23.5625567,-46.7196317,2017,7,26,9,2
59788954cb17471ac057b45b,-23.5627733,-46.722275,2017,7,26,9,2
59788954cb17471ac057b45d,-23.562435,-46.7228783,2017,7,26,10,2
59788954cb17471ac057b45f,-23.562525,-46.7225617,2017,7,26,10,2
59788954cb17471ac057b461,-23.5626283,-46.722305,2017,7,26,11,2
59788954cb17471ac057b463,-23.562615,-46.7220467,2017,7,26,11,2
59788954cb17471ac057b465,-23.5625217,-46.7219667,2017,7,26,12,2
59788954cb17471ac057b467,-23.5624883,-46.721955,2017,7,26,12,2
59788954cb17471ac057b469,-23.5623677,-46.7219195,2017,7,26,13,2
59788954cb17471ac057b46b,-23.5624883,-46.721955,2017,7,26,13,2
59788954cb17471ac057b46d,-23.5624883,-46.721955,2017,7,26,13,2
59788954cb17471ac057b46f,-23.5623365,-46.7219101,2017,7,26,14,2
59788954cb17471ac057b471,-23.5624883,-46.721955,2017,7,26,14,2
5978fe92cb17471ac058b726,-23.5608715,-46.7223473,2017,7,26,0,2
5978fe92cb17471ac058b723,-23.5608715,-46.7223473,2017,7,26,0,2
5978fe92cb17471ac058b72a,-23.562215,-46.723985,2017,7,26,1,2
5978fe92cb17471ac058b72d,-23.5620817,-46.7242267,2017,7,26,1,2
5978fe92cb17471ac058b72f,-23.5620817,-46.7242267,2017,7,26,1,2
5978fe92cb17471ac058b731,-23.5620683,-46.724315,2017,7,26,2,2
5978fe92cb17471ac058b734,-23.5620683,-46.724315,2017,7,26,2,2
5978fe92cb17471ac058b736,-23.5619467,-46.7244067,2017,7,26,2,2
5978fe92cb17471ac058b738,-23.5623746,-46.7246667,2017,7,26,2,2
5978fe92cb17471ac058b73a,-23.5619417,-46.724465,2017,7,26,3,2
5978fe92cb17471ac058b73e,-23.5623867,-46.7246478,2017,7,26,3,2
5978fe92cb17471ac058b740,-23.5619417,-46.724465,2017,7,26,3,2
5978fe92cb17471ac058b742,-23.5626671,-46.7247045,2017,7,26,3,2
5978fe92cb17471ac058b744,-23.5619633,-46.72446,2017,7,26,4,2
5978fe92cb17471ac058b746,-23.562235,-46.72384,2017,7,26,4,2
5978fe92cb17471ac058b748,-23.562395,-46.72355,2017,7,26,5,2
5978fe92cb17471ac058b74a,-23.5637733,-46.721415,2017,7,26,5,2
5978fe92cb17471ac058b74c,-23.5629333,-46.71993,2017,7,26,6,2
5978fe92cb17471ac058b74e,-23.5625633,-46.7191217,2017,7,26,6,2
5978fe92cb17471ac058b750,-23.5627401,-46.7161141,2017,7,26,7,2
5978fe92cb17471ac058b752,-23.56344,-46.7165583,2017,7,26,7,2
5978fe92cb17471ac058b754,-23.56452,-46.7142167,2017,7,26,7,2
5978fe92cb17471ac058b756,-23.5664205,-46.7130278,2017,7,26,8,2
5978fe92cb17471ac058b75a,-23.5653533,-46.7126083,2017,7,26,8,2
5978fe92cb17471ac058b75c,-23.5650199,-46.7123008,2017,7,26,8,2
5978fe92cb17471ac058b75e,-23.56621,-46.7108683,2017,7,26,9,2
5978fe92cb17471ac058b760,-23.566705,-46.7098933,2017,7,26,9,2
5978fe92cb17471ac058b762,-23.5671746,-46.70845,2017,7,26,10,2
5978fe92cb17471ac058b764,-23.56739,-46.70844,2017,7,26,10,2
5978fe92cb17471ac058b766,-23.56739,-46.70844,2017,7,26,10,2
5978fe92cb17471ac058b769,-23.5682267,-46.7075833,2017,7,26,11,2
5978fe92cb17471ac058b76b,-23.5685907,-46.7073175,2017,7,26,11,2
5978fe92cb17471ac058b76d,-23.5694217,-46.7067267,2017,7,26,12,2
5978fe92cb17471ac058b76f,-23.5694483,-46.7067083,2017,7,26,12,2
5978fe92cb17471ac058b771,-23.5696867,-46.70651,2017,7,26,13,2
5978fe92cb17471ac058b773,-23.5698867,-46.706375,2017,7,26,13,2
5978fe92cb17471ac058b775,-23.570245,-46.7061233,2017,7,26,14,2
5978fe92cb17471ac058b777,-23.570245,-46.706125,2017,7,26,14,2
5978fe92cb17471ac058b779,-23.5726717,-46.7045367,2017,7,26,15,2
5978fe92cb17471ac058b77b,-23.5757583,-46.70275,2017,7,26,15,2
5978fe92cb17471ac058b77d,-23.5774033,-46.702165,2017,7,26,16,2
5978fe92cb17471ac058b77f,-23.57836,-46.70188,2017,7,26,16,2
5978fe92cb17471ac058b781,-23.579275,-46.701645,2017,7,26,17,2
5978fe92cb17471ac058b783,-23.5792667,-46.7016467,2017,7,26,17,2
5978fe92cb17471ac058b785,-23.5792534,-46.7016458,2017,7,26,18,2
5978fe92cb17471ac058b788,-23.579285,-46.7016383,2017,7,26,18,2
5978fe92cb17471ac058b78a,-23.5804457,-46.7016458,2017,7,26,18,2
5978fe92cb17471ac058b78d,-23.5828417,-46.6998883,2017,7,26,19,2
5978fe92cb17471ac058b790,-23.5838267,-46.699305,2017,7,26,19,2
5978fe92cb17471ac058b794,-23.5860683,-46.698125,2017,7,26,20,2
5978fe92cb17471ac058b796,-23.5864917,-46.6963467,2017,7,26,20,2
5978fe92cb17471ac058b799,-23.5867478,-46.6959748,2017,7,26,21,2
5978fe92cb17471ac058b79b,-23.5865633,-46.6956267,2017,7,26,21,2
5978fe92cb17471ac058b79e,-23.5867383,-46.6941067,2017,7,26,21,2
5978fe92cb17471ac058b7a2,-23.5868983,-46.6918567,2017,7,26,22,2
5978fe92cb17471ac058b7a4,-23.5858433,-46.6889317,2017,7,26,22,2
5978fe92cb17471ac058b7a7,-23.5859767,-46.6872617,2017,7,26,23,2
5978fe92cb17471ac058b7aa,-23.5855583,-46.6854267,2017,7,26,23,2
5978fe92cb17471ac058b7ad,-23.585545,-46.684465,2017,7,26,24,2
5978fe92cb17471ac058b7af,-23.5853117,-46.6838083,2017,7,26,24,2
5978fe92cb17471ac058b7b1,-23.5853067,-46.683795,2017,7,26,25,2
5978fe92cb17471ac058b7b3,-23.584105,-46.6833067,2017,7,26,25,2
5978fe92cb17471ac058b7b5,-23.583815,-46.6833683,2017,7,26,26,2
5978fe92cb17471ac058b7b7,-23.5823383,-46.6837967,2017,7,26,26,2
5978fe92cb17471ac058b7b9,-23.5815167,-46.6841233,2017,7,26,27,2
5978fe92cb17471ac058b7bb,-23.5815083,-46.68413,2017,7,26,27,2
5978fe92cb17471ac058b7bf,-23.5815083,-46.68413,2017,7,26,28,2
5978fe92cb17471ac058b7c1,-23.580435,-46.6844233,2017,7,26,28,2
5978fe92cb17471ac058b7c3,-23.5798283,-46.6834683,2017,7,26,29,2
5978fe92cb17471ac058b7c5,-23.57913,-46.6824817,2017,7,26,29,2
5978fe92cb17471ac058b7c7,-23.5788817,-46.6818583,2017,7,26,30,2
5978fe92cb17471ac058b7c9,-23.57843,-46.6813633,2017,7,26,30,2
5978fe92cb17471ac058b7cc,-23.5772067,-46.680135,2017,7,26,31,2
5978fe92cb17471ac058b7ce,-23.5768567,-46.6796567,2017,7,26,31,2
5978fe92cb17471ac058b7d0,-23.5763317,-46.679205,2017,7,26,32,2
5978fe92cb17471ac058b7d2,-23.5757767,-46.6786733,2017,7,26,32,2
5978fe92cb17471ac058b7d4,-23.57492,-46.6777267,2017,7,26,33,2
5978fe92cb17471ac058b7d6,-23.5745917,-46.6773767,2017,7,26,33,2
5978fe92cb17471ac058b7d9,-23.5731567,-46.6758517,2017,7,26,34,2
5978fe92cb17471ac058b7db,-23.5731567,-46.6758517,2017,7,26,34,2
5978fe92cb17471ac058b7dd,-23.57144,-46.674075,2017,7,26,35,2
5978fe92cb17471ac058b7e0,-23.570165,-46.6727717,2017,7,26,35,2
5978fe92cb17471ac058b7e3,-23.5701067,-46.6727483,2017,7,26,36,2
5978fe92cb17471ac058b7e6,-23.5684617,-46.6710017,2017,7,26,36,2
5978fe92cb17471ac058b7e8,-23.5677183,-46.6700867,2017,7,26,37,2
5978fe92cb17471ac058b7ea,-23.5668583,-46.6693433,2017,7,26,37,2
5978fe92cb17471ac058b7ec,-23.5664533,-46.668895,2017,7,26,38,2
5978fe92cb17471ac058b7ee,-23.5659083,-46.668525,2017,7,26,38,2
5978fe92cb17471ac058b7f1,-23.5658967,-46.6684767,2017,7,26,39,2
5978fe92cb17471ac058b7f3,-23.5652933,-46.6679667,2017,7,26,39,2
5978fe92cb17471ac058b7f5,-23.5652933,-46.6679667,2017,7,26,40,2
5978fe92cb17471ac058b7f7,-23.56531,-46.6678483,2017,7,26,40,2
5978fe92cb17471ac058b800,-23.5650117,-46.6675983,2017,7,26,41,2
5978fe92cb17471ac058b802,-23.5650117,-46.6675983,2017,7,26,41,2
5978fe92cb17471ac058b804,-23.5642883,-46.6666117,2017,7,26,42,2
5978fe92cb17471ac058b807,-23.5642117,-46.666505,2017,7,26,42,2
5978fe92cb17471ac058b809,-23.56313,-46.6655067,2017,7,26,43,2
5978fe92cb17471ac058b80b,-23.5627017,-46.6651117,2017,7,26,43,2
5978fe92cb17471ac058b80d,-23.5620017,-46.66425,2017,7,26,44,2
5978fe92cb17471ac058b80f,-23.5618933,-46.6641333,2017,7,26,44,2
5978fe92cb17471ac058b811,-23.5606817,-46.6630017,2017,7,26,45,2
5978fe92cb17471ac058b813,-23.5603,-46.6624033,2017,7,26,45,2
5978fe92cb17471ac058b815,-23.5596933,-46.6617867,2017,7,26,46,2
5978fe92cb17471ac058b817,-23.5592533,-46.6613783,2017,7,26,46,2
5978fe92cb17471ac058b819,-23.5592533,-46.6613783,2017,7,26,47,2
5978fe92cb17471ac058b81b,-23.559005,-46.6612033,2017,7,26,47,2
5978fe92cb17471ac058b81d,-23.5586233,-46.660765,2017,7,26,48,2
5978fe92cb17471ac058b81f,-23.5585483,-46.6606533,2017,7,26,48,2
5978fe92cb17471ac058b821,-23.5583133,-46.660205,2017,7,26,49,2
5978fe92cb17471ac058b823,-23.5583133,-46.660205,2017,7,26,49,2
5978fe92cb17471ac058b827,-23.558205,-46.6602367,2017,7,26,50,2
5978fe92cb17471ac058b829,-23.558205,-46.6602367,2017,7,26,50,2
5978fe92cb17471ac058b82b,-23.5582233,-46.6599767,2017,7,26,51,2
5978fe92cb17471ac058b82d,-23.55814,-46.660225,2017,7,26,51,2
5978fe92cb17471ac058b82f,-23.558045,-46.66014,2017,7,26,52,2
5978fe92cb17471ac058b831,-23.5579417,-46.65994,2017,7,26,52,2
5978fe92cb17471ac058b833,-23.5579417,-46.65994,2017,7,26,53,2
5978fe92cb17471ac058b834,-23.5578183,-46.660015,2017,7,26,53,2
5978fe92cb17471ac058b836,-23.5578183,-46.660015,2017,7,26,53,2
5978fe92cb17471ac058b838,-23.5578183,-46.660015,2017,7,26,54,2
5978fe92cb17471ac058b839,-23.5578183,-46.660015,2017,7,26,55,2
5978fe92cb17471ac058b83a,-23.5576617,-46.6597233,2017,7,26,55,2
5978fe92cb17471ac058b83c,-23.5576617,-46.6597233,2017,7,26,56,2
